parent_id,sequence,alt,pos,att1,att2,att3,att4,att5,att6,att7,att8,choice
10581,6,2,2,3,1,3,1,2,1,1,1,1
10581,7,1,1,1,4,5,4,2,4,2,3,1
10581,7,2,2,4,2,2,4,2,1,2,1,0
10581,8,1,1,6,4,5,3,4,1,1,3,0
10581,8,2,2,3,3,2,4,1,4,3,1,1
10582,1,1,1,4,2,3,3,2,2,2,1,0
10582,1,2,2,3,5,4,1,2,3,3,3,1
10582,2,1,1,5,4,2,3,2,3,3,3,1
10582,2,2,2,1,4,3,2,3,3,1,2,0
10582,3,1,1,4,3,4,3,1,4,2,2,0
10582,3,2,2,6,2,2,4,4,1,2,2,1
10582,4,1,1,5,1,2,1,4,4,3,3,0
10582,4,2,2,3,2,1,1,1,1,1,1,1
10582,5,1,1,1,4,5,1,1,3,3,2,0
10582,5,2,2,5,5,1,1,4,1,1,1,1
10582,6,1,1,1,1,4,1,4,4,1,1,0
10582,6,2,2,5,3,1,1,1,1,2,3,1
10582,7,1,1,4,2,5,1,1,4,3,3,0
10582,7,2,2,3,5,1,3,1,1,2,1,1
10582,8,1,1,3,1,4,2,3,2,2,3,1
10582,8,2,2,2,5,5,4,2,3,2,1,0
10583,1,1,1,6,3,1,4,1,2,1,2,0
10583,1,2,2,1,4,4,4,4,3,3,1,1
10583,2,1,1,4,5,5,3,3,4,2,1,1
10583,2,2,2,5,2,2,3,2,3,2,3,0
10583,3,1,1,1,2,3,4,4,1,3,1,0
10583,3,2,2,5,4,5,3,2,4,3,3,1
10583,4,1,1,1,2,2,1,1,1,1,3,1
10583,4,2,2,3,4,3,4,1,2,3,3,0
10583,5,1,1,6,4,4,4,2,3,1,2,1
10583,5,2,2,4,1,2,2,2,3,1,3,0
10583,6,1,1,4,3,4,4,2,1,3,3,1
10583,6,2,2,3,2,2,1,1,3,1,3,0
10583,7,1,1,2,2,3,4,1,4,3,2,0
10583,7,2,2,5,3,2,1,2,4,3,2,1
10583,8,1,1,3,4,5,4,3,3,2,3,1
10583,8,2,2,5,3,2,1,4,2,2,3,0
10585,1,1,1,3,3,3,4,3,4,2,3,1
10585,1,2,2,3,2,4,1,4,2,2,1,0
10585,2,1,1,5,3,1,1,4,1,2,3,1
10585,2,2,2,1,1,5,4,1,1,1,3,0
10585,3,1,1,6,4,2,2,1,3,1,3,1
10585,3,2,2,6,3,3,3,4,2,3,2,0
10585,4,1,1,2,2,2,3,1,3,2,1,0
10585,4,2,2,6,3,3,2,4,1,2,3,1
10585,5,1,1,6,1,5,1,1,1,1,3,0
10585,5,2,2,5,5,3,1,3,4,3,1,1
10585,6,1,1,3,3,4,1,4,1,2,1,0
10585,6,2,2,5,5,3,3,2,2,2,3,1
10585,7,1,1,6,4,2,4,1,4,3,1,1
10585,7,2,2,5,2,2,3,4,1,1,2,0
10585,8,1,1,1,4,4,3,2,1,2,1,1
10585,8,2,2,4,4,1,3,4,3,1,2,0
10586,1,1,1,6,1,5,2,2,2,3,2,0
10586,1,2,2,4,1,1,3,4,3,1,3,1
10586,2,1,1,3,3,5,2,3,3,2,2,1
10586,2,2,2,1,4,1,4,2,1,2,3,0
10586,3,1,1,3,3,2,1,2,2,1,3,0
10586,3,2,2,5,4,5,3,1,2,2,1,1
10586,4,1,1,2,1,2,1,4,4,1,1,1
10586,4,2,2,6,1,5,2,2,2,3,3,0
10586,5,1,1,5,3,3,2,3,2,2,2,1
10586,5,2,2,3,2,3,1,2,3,2,3,0
10586,6,1,1,4,1,4,2,2,4,3,3,1
10586,6,2,2,5,1,1,1,4,1,1,2,0
10586,7,1,1,6,1,1,2,1,4,3,3,0
10586,7,2,2,4,1,5,2,3,2,2,1,1
10586,8,1,1,3,4,2,3,2,1,2,1,0
10586,8,2,2,1,5,5,3,1,4,3,2,1
10588,1,1,1,6,4,4,4,2,3,1,2,1
10588,1,2,2,4,1,2,2,2,3,1,3,0
10588,2,1,1,1,2,2,1,1,1,1,3,0
10588,2,2,2,3,4,3,4,1,2,3,3,1
10588,3,1,1,2,2,3,4,1,4,3,2,1
10588,3,2,2,5,3,2,1,2,4,3,2,0
10588,4,1,1,3,4,5,4,3,3,2,3,0
10588,4,2,2,5,3,2,1,4,2,2,3,1
10588,5,1,1,6,3,1,4,1,2,1,2,1
10588,5,2,2,6,4,4,4,4,3,3,1,0
10588,6,1,1,4,5,5,3,3,4,2,1,1
10588,6,2,2,5,2,2,3,2,3,2,3,0
10588,7,1,1,1,2,3,4,4,1,3,1,1
10588,7,2,2,3,4,5,3,2,4,3,3,0
10588,8,1,1,4,3,4,4,2,1,3,3,1
10588,8,2,2,1,2,2,1,1,3,1,3,0
10589,1,1,1,6,3,3,4,4,4,3,3,1
10589,1,2,2,4,3,2,4,1,2,1,1,0
10589,2,1,1,3,4,2,3,4,2,3,1,0
10589,2,2,2,4,2,2,3,2,3,3,2,1
10589,3,1,1,3,2,5,2,2,2,2,3,1
10589,3,2,2,2,4,1,1,3,3,3,2,0
10589,4,1,1,1,4,4,3,3,2,3,2,1
10589,4,2,2,6,1,5,2,3,3,3,1,0
10589,5,1,1,3,3,3,2,3,1,2,2,0
10589,5,2,2,5,4,3,4,3,4,2,1,1
10589,6,1,1,3,3,3,3,2,2,2,3,0
10589,6,2,2,4,2,3,2,2,4,2,2,1
10589,7,1,1,6,5,5,1,4,1,1,1,0
10589,7,2,2,3,2,3,1,3,3,3,2,1
10589,8,1,1,6,3,3,2,1,2,3,2,0
10589,8,2,2,3,1,3,3,4,4,1,2,1
10590,1,1,1,2,3,4,4,2,4,1,2,0
10590,1,2,2,5,3,4,1,1,4,2,1,1
10590,2,1,1,3,1,1,1,2,4,3,1,1
10590,2,2,2,3,2,5,2,3,2,2,3,0
10590,3,1,1,4,1,4,3,4,3,1,2,1
10590,3,2,2,5,3,2,1,2,1,2,1,0
10590,4,1,1,6,4,4,3,1,3,1,2,1
10590,4,2,2,2,3,3,3,3,2,3,2,0
10590,5,1,1,4,5,1,3,2,3,1,2,1
10590,5,2,2,4,3,5,3,2,1,3,1,0
10590,6,1,1,5,2,3,2,4,1,1,1,1
10590,6,2,2,3,5,5,4,3,3,2,1,0
10590,7,1,1,3,1,5,2,4,2,2,1,1
10590,7,2,2,2,5,5,3,4,1,3,3,0
10590,8,1,1,1,1,2,4,4,4,1,2,1
10590,8,2,2,6,5,4,3,2,1,1,2,0
10591,1,1,1,2,2,3,3,2,2,2,3,0
10591,1,2,2,5,3,4,4,4,4,2,1,1
10591,2,1,1,6,4,4,4,4,4,1,3,1
10591,2,2,2,2,4,2,3,1,1,2,3,0
10591,3,1,1,3,3,5,1,3,3,2,3,0
10591,3,2,2,1,5,4,2,1,2,1,1,1
10591,4,1,1,4,3,4,1,2,1,2,1,1
10591,4,2,2,6,4,2,3,4,2,2,1,0
10591,5,1,1,4,4,2,2,4,1,3,3,1
10591,5,2,2,1,1,1,1,1,3,3,1,0
10591,6,1,1,5,2,4,2,2,1,2,2,1
10591,6,2,2,6,4,3,4,1,4,1,3,0
10591,7,1,1,6,1,2,3,4,2,1,2,0
10591,7,2,2,1,2,2,2,3,3,2,3,1
10591,8,1,1,4,2,4,2,4,3,2,2,1
10591,8,2,2,2,2,3,2,2,1,2,1,0
10592,1,1,1,5,4,4,2,3,1,2,2,1
10592,1,2,2,1,1,2,3,2,3,3,3,0
10592,2,1,1,5,4,1,3,4,1,2,1,0
10592,2,2,2,2,5,2,3,1,3,2,3,1
10592,3,1,1,2,1,5,4,4,3,3,3,1
10592,3,2,2,4,1,1,4,1,3,1,2,0
10592,4,1,1,6,5,2,3,4,3,2,3,0
10592,4,2,2,2,1,3,2,4,4,3,2,1
10592,5,1,1,6,3,2,2,4,3,1,1,0
10592,5,2,2,2,5,2,1,1,2,3,3,1
10592,6,1,1,5,4,4,2,2,2,2,1,1
10592,6,2,2,3,2,3,2,2,3,2,2,0
10592,7,1,1,2,5,5,1,2,2,1,2,1
10592,7,2,2,4,3,1,3,3,2,3,2,0
10592,8,1,1,1,1,5,1,1,4,1,2,1
10592,8,2,2,5,3,3,4,2,3,1,1,0
10593,1,1,1,1,1,2,1,2,4,3,2,0
10593,1,2,2,3,4,4,4,3,4,2,2,1
10593,2,1,1,5,4,4,4,3,2,2,1,1
10593,2,2,2,1,2,2,3,2,4,3,3,0
10593,3,1,1,6,5,5,3,2,1,1,1,1
10593,3,2,2,4,1,4,2,2,3,2,3,0
10593,4,1,1,3,4,5,2,2,2,2,1,1
10593,4,2,2,6,3,3,4,1,1,1,3,0
10593,5,1,1,4,3,1,2,4,2,3,1,0
10593,5,2,2,6,2,4,2,3,4,1,3,1
10593,6,1,1,6,5,5,3,1,1,1,1,1
10593,6,2,2,2,2,2,3,1,4,1,3,0
10593,7,1,1,3,3,3,4,1,4,2,2,0
10593,7,2,2,3,2,5,1,3,2,3,2,1
10593,8,1,1,3,4,4,4,2,2,1,1,1
10593,8,2,2,1,1,2,3,3,4,2,3,0
10594,1,1,1,6,5,5,3,2,1,1,1,1
10594,1,2,2,4,1,4,2,2,3,2,3,0
10594,2,1,1,6,5,5,3,1,1,1,1,1
10594,2,2,2,2,2,2,3,1,4,1,3,0
10594,3,1,1,3,4,4,4,2,2,1,1,1
10594,3,2,2,1,1,2,3,3,4,2,3,0
10594,4,1,1,3,4,5,2,2,2,2,1,1
10594,4,2,2,6,3,3,4,1,1,1,3,0
10594,5,1,1,1,1,2,1,2,4,3,2,1
10594,5,2,2,3,4,4,4,3,4,2,2,0
10594,6,1,1,3,3,3,4,1,4,2,2,0
10594,6,2,2,3,2,5,1,3,2,3,2,1
10594,7,1,1,4,3,1,2,4,2,3,1,0
10594,7,2,2,6,2,4,2,3,4,1,3,1
10594,8,1,1,5,4,4,4,3,2,2,1,1
10594,8,2,2,6,2,2,3,2,4,3,3,0
10598,1,1,1,6,3,3,2,3,4,2,2,0
10598,1,2,2,3,4,2,4,1,1,2,3,1
10598,2,1,1,6,4,2,3,2,3,3,3,1
10598,2,2,2,3,3,3,2,3,2,1,1,0
10598,3,1,1,2,1,4,3,2,2,3,2,1
10598,3,2,2,1,5,5,2,2,3,1,1,0
10598,4,1,1,3,4,2,3,1,2,1,2,0
10598,4,2,2,3,1,4,2,4,2,2,1,1
10598,5,1,1,4,5,3,2,3,2,3,2,1
10598,5,2,2,5,2,1,2,3,4,1,2,0
10598,6,1,1,5,4,4,4,3,2,2,1,1
10598,6,2,2,2,3,3,2,2,3,1,3,0
10598,7,1,1,2,2,2,3,3,2,2,1,0
10598,7,2,2,5,5,1,1,3,4,3,2,1
10598,8,1,1,4,3,1,4,4,3,3,1,1
10598,8,2,2,6,5,5,3,1,2,2,2,0
10600,1,1,1,5,3,3,4,3,4,1,2,1
10600,1,2,2,3,1,3,1,2,1,1,1,0
10600,2,1,1,2,2,3,1,1,1,3,3,1
10600,2,2,2,6,3,2,1,4,4,2,1,0
10600,3,1,1,5,5,3,4,1,3,3,1,1
10600,3,2,2,2,2,4,1,2,2,3,1,0
10600,4,1,1,1,4,5,4,2,4,2,3,1
10600,4,2,2,4,2,2,4,2,1,2,1,0
10600,5,1,1,2,5,1,3,4,2,2,3,1
10600,5,2,2,4,4,5,1,2,3,2,3,0
10600,6,1,1,3,4,2,2,4,1,1,3,0
10600,6,2,2,4,5,4,2,2,2,3,1,1
10600,7,1,1,3,2,3,4,3,1,2,1,0
10600,7,2,2,4,4,2,2,4,2,1,1,1
10600,8,1,1,6,4,5,3,4,1,1,3,0
10600,8,2,2,3,3,2,4,1,4,3,1,1
10601,1,1,1,1,4,5,1,1,3,3,2,1
10601,1,2,2,5,5,1,1,4,1,1,1,0
10601,2,1,1,3,1,2,1,4,4,3,3,1
10601,2,2,2,3,2,1,1,1,1,1,1,0
10601,3,1,1,4,3,4,3,1,4,2,2,1
10601,3,2,2,6,2,2,4,4,1,2,2,0
10601,4,1,1,4,2,5,1,1,4,3,3,1
10601,4,2,2,3,5,1,3,1,1,2,1,0
10601,5,1,1,1,1,4,1,4,4,1,1,1
10601,5,2,2,5,3,1,1,1,1,2,3,0
10601,6,1,1,3,1,4,2,3,2,2,3,1
10601,6,2,2,2,5,5,4,2,3,2,1,0
10601,7,1,1,4,2,3,3,2,2,2,1,0
10601,7,2,2,3,5,4,1,2,3,3,3,1
10601,8,1,1,5,4,2,3,2,3,3,3,1
10601,8,2,2,1,4,3,2,3,3,1,2,0
10603,1,1,1,3,4,2,3,4,2,3,1,1
10603,1,2,2,4,2,2,3,2,3,3,2,0
10603,2,1,1,6,3,3,2,1,2,3,2,0
10603,2,2,2,4,1,3,3,4,4,1,2,1
10603,3,1,1,3,3,3,2,3,1,2,2,0
10603,3,2,2,5,4,3,4,3,4,2,1,1
10603,4,1,1,1,4,4,3,3,2,3,2,1
10603,4,2,2,6,1,5,2,3,3,3,1,0
10603,5,1,1,4,2,5,2,2,2,2,3,0
10603,5,2,2,2,4,1,1,3,3,3,2,1
10603,6,1,1,3,3,3,3,2,2,2,3,1
10603,6,2,2,4,2,3,2,2,4,2,2,0
10603,7,1,1,6,3,3,4,4,4,3,3,0
10603,7,2,2,4,3,2,4,1,2,1,1,1
10603,8,1,1,2,5,5,1,4,1,1,1,1
10603,8,2,2,3,2,3,1,3,3,3,2,0
10604,1,1,1,3,4,2,1,3,1,2,2,0
10604,1,2,2,5,3,4,3,3,4,2,1,1
10604,2,1,1,1,5,3,4,1,4,3,1,1
10604,2,2,2,6,5,3,4,3,1,1,3,0
10604,3,1,1,6,2,5,2,3,3,1,2,0
10604,3,2,2,1,5,4,2,1,4,1,2,1
10604,4,1,1,5,2,1,2,2,2,1,2,1
10604,4,2,2,1,1,5,3,4,4,3,1,0
10604,5,1,1,2,2,4,3,1,4,3,2,1
10604,5,2,2,2,2,3,4,3,1,1,1,0
10604,6,1,1,4,2,2,3,3,3,3,2,1
10604,6,2,2,3,1,5,2,3,2,1,1,0
10604,7,1,1,1,1,2,1,4,1,3,3,1
10604,7,2,2,6,5,1,4,4,1,3,1,0
10604,8,1,1,1,2,3,4,3,1,3,1,1
10604,8,2,2,1,4,1,3,2,3,3,3,0
10605,1,1,1,6,4,2,2,1,3,1,3,0
10605,1,2,2,6,3,3,3,4,2,3,2,1
10605,2,1,1,6,4,2,4,1,4,3,1,0
10605,2,2,2,5,2,2,3,4,1,1,2,1
10605,3,1,1,3,3,4,1,4,1,2,1,1
10605,3,2,2,5,5,3,3,2,2,2,3,0
10605,4,1,1,5,1,5,1,1,1,1,3,0
10605,4,2,2,5,5,3,1,3,4,3,1,1
10605,5,1,1,2,2,2,3,1,3,2,1,0
10605,5,2,2,6,3,3,2,4,1,2,3,1
10605,6,1,1,3,3,3,4,3,4,2,3,1
10605,6,2,2,3,2,4,1,4,2,2,1,0
10605,7,1,1,5,3,1,1,4,1,2,3,1
10605,7,2,2,1,1,5,4,1,1,1,3,0
10605,8,1,1,1,4,4,3,2,1,2,1,0
10605,8,2,2,4,4,1,3,4,3,1,2,1
10609,1,1,1,3,3,5,2,3,3,2,2,1
10609,1,2,2,1,4,1,4,2,1,2,3,0
10609,2,1,1,4,1,4,2,2,4,3,3,1
10609,2,2,2,3,1,1,1,4,1,1,2,0
10609,3,1,1,3,3,2,1,2,2,1,3,0
10609,3,2,2,5,4,5,3,1,2,2,1,1
10609,4,1,1,6,1,1,2,1,4,3,3,0
10609,4,2,2,4,1,5,2,3,2,2,1,1
10609,5,1,1,2,1,2,1,4,4,1,1,0
10609,5,2,2,6,1,5,2,2,2,3,3,1
10609,6,1,1,3,4,2,3,2,1,2,1,0
10609,6,2,2,1,5,5,3,1,4,3,2,1
10609,7,1,1,5,3,3,2,3,2,2,2,1
10609,7,2,2,3,2,3,1,2,3,2,3,0
10609,8,1,1,6,1,5,2,2,2,3,2,1
10609,8,2,2,4,1,1,3,4,3,1,3,0
10610,1,1,1,4,3,4,1,2,3,3,3,1
10610,1,2,2,2,3,4,1,4,2,1,1,0
10610,2,1,1,1,1,1,3,3,3,2,2,1
10610,2,2,2,2,5,1,3,1,2,2,3,0
10610,3,1,1,2,2,1,1,1,3,1,2,0
10610,3,2,2,2,5,3,4,1,2,1,1,1
10610,4,1,1,5,4,4,3,1,3,2,2,1
10610,4,2,2,5,1,1,2,2,3,2,3,0
10610,5,1,1,6,3,2,4,3,4,3,1,1
10610,5,2,2,2,4,3,2,2,3,2,2,0
10610,6,1,1,4,4,2,4,2,2,3,1,1
10610,6,2,2,5,3,5,1,2,1,1,1,0
10610,7,1,1,5,5,1,3,2,3,2,1,0
10610,7,2,2,3,3,4,3,3,1,2,3,1
10610,8,1,1,5,4,4,2,1,2,1,3,1
10610,8,2,2,3,4,1,3,2,3,3,2,0
10611,1,1,1,5,4,1,3,4,1,2,1,0
10611,1,2,2,1,5,2,3,1,3,2,3,1
10611,2,1,1,6,3,2,2,4,3,1,1,0
10611,2,2,2,2,5,2,1,1,2,3,3,1
10611,3,1,1,6,5,2,3,4,3,2,3,0
10611,3,2,2,2,1,3,2,4,4,3,2,1
10611,4,1,1,2,5,5,1,2,2,1,2,0
10611,4,2,2,4,3,1,3,3,2,3,2,1
10611,5,1,1,5,4,4,2,3,1,2,2,0
10611,5,2,2,1,1,2,3,2,3,3,3,1
10611,6,1,1,1,1,5,1,1,4,1,2,0
10611,6,2,2,5,3,3,4,2,3,1,1,1
10611,7,1,1,5,4,4,2,2,2,2,1,1
10611,7,2,2,3,2,3,2,2,3,2,2,0
10611,8,1,1,2,1,5,4,4,3,3,3,1
10611,8,2,2,3,1,1,4,1,3,1,2,0
10612,1,1,1,5,2,4,2,2,1,2,2,1
10612,1,2,2,6,4,3,4,1,4,1,3,0
10612,2,1,1,3,3,5,1,3,3,2,3,1
10612,2,2,2,1,5,4,2,1,2,1,1,0
10612,3,1,1,1,4,2,2,4,1,3,3,0
10612,3,2,2,1,1,1,1,1,3,3,1,1
10612,4,1,1,2,2,3,3,2,2,2,3,0
10612,4,2,2,5,3,4,4,4,4,2,1,1
10612,5,1,1,6,4,4,4,4,4,1,3,1
10612,5,2,2,2,4,2,3,1,1,2,3,0
10612,6,1,1,4,1,2,3,4,2,1,2,0
10612,6,2,2,1,2,2,2,3,3,2,3,1
10612,7,1,1,4,3,4,1,2,1,2,1,1
10612,7,2,2,6,4,2,3,4,2,2,1,0
10612,8,1,1,4,2,4,2,4,3,2,2,1
10612,8,2,2,2,2,3,2,2,1,2,1,0
10613,1,1,1,6,2,4,4,3,2,1,2,0
10613,1,2,2,2,1,5,2,1,4,3,3,1
10613,2,1,1,4,1,5,2,3,1,2,2,1
10613,2,2,2,1,5,5,1,4,3,1,3,0
10613,3,1,1,4,4,3,2,4,4,1,3,1
10613,3,2,2,5,3,3,2,1,2,3,2,0
10613,4,1,1,2,5,2,2,1,3,3,1,0
10613,4,2,2,5,3,4,3,3,2,2,3,1
10613,5,1,1,6,1,1,4,3,1,1,2,0
10613,5,2,2,4,1,5,4,3,4,3,1,1
10613,6,1,1,3,5,5,3,2,4,3,2,1
10613,6,2,2,6,1,4,2,2,1,3,1,0
10613,7,1,1,2,5,1,2,1,4,3,3,1
10613,7,2,2,1,1,1,2,1,2,1,2,0
10613,8,1,1,5,2,5,1,4,2,2,1,1
10613,8,2,2,1,2,1,2,3,3,2,3,0
10614,1,1,1,1,2,2,2,1,3,3,2,0
10614,1,2,2,6,4,4,2,3,3,1,2,1
10614,2,1,1,2,5,2,2,4,4,1,2,0
10614,2,2,2,3,4,5,1,1,1,3,2,1
10614,3,1,1,5,2,5,2,2,2,2,3,1
10614,3,2,2,1,3,2,4,2,3,1,1,0
10614,4,1,1,5,2,3,1,3,1,3,1,1
10614,4,2,2,1,5,1,2,3,4,1,2,0
10614,5,1,1,1,5,2,3,2,3,3,1,0
10614,5,2,2,1,4,2,4,4,4,2,3,1
10614,6,1,1,4,2,4,1,2,4,3,3,0
10614,6,2,2,3,2,1,4,4,2,3,3,1
10614,7,1,1,2,3,2,4,2,1,2,3,0
10614,7,2,2,4,3,4,3,2,4,1,1,1
10614,8,1,1,4,1,1,3,1,3,3,2,0
10614,8,2,2,1,1,5,3,4,2,2,3,1
10615,1,1,1,5,4,4,4,3,2,2,1,1
10615,1,2,2,1,2,2,3,2,4,3,3,0
10615,2,1,1,3,4,5,2,2,2,2,1,1
10615,2,2,2,6,3,3,4,1,1,1,3,0
10615,3,1,1,1,1,2,1,2,4,3,2,1
10615,3,2,2,3,4,4,4,3,4,2,2,0
10615,4,1,1,6,5,5,3,1,1,1,1,1
10615,4,2,2,2,2,2,3,1,4,1,3,0
10615,5,1,1,3,4,4,4,2,2,1,1,0
10615,5,2,2,1,1,2,3,3,4,2,3,1
10615,6,1,1,6,5,5,3,2,1,1,1,1
10615,6,2,2,4,1,4,2,2,3,2,3,0
10615,7,1,1,4,3,1,2,4,2,3,1,1
10615,7,2,2,6,2,4,2,3,4,1,3,0
10615,8,1,1,3,3,3,4,1,4,2,2,0
10615,8,2,2,3,2,5,1,3,2,3,2,1
10616,1,1,1,1,5,1,2,1,3,1,1,0
10616,1,2,2,2,5,4,1,4,2,3,3,1
10616,2,1,1,6,3,3,1,3,4,3,1,1
10616,2,2,2,4,3,4,2,2,2,2,3,0
10616,3,1,1,5,2,1,3,1,3,1,2,0
10616,3,2,2,2,2,5,2,4,3,3,2,1
10616,4,1,1,5,5,1,1,1,1,1,3,0
10616,4,2,2,4,1,2,4,1,3,2,3,1
10616,5,1,1,6,1,4,4,1,1,3,3,1
10616,5,2,2,4,1,1,3,4,4,1,2,0
10616,6,1,1,1,5,5,1,2,4,3,3,1
10616,6,2,2,6,5,1,3,3,2,1,2,0
10616,7,1,1,1,1,1,3,3,1,3,1,0
10616,7,2,2,1,4,3,4,2,4,1,3,1
10616,8,1,1,3,3,3,4,3,4,1,1,1
10616,8,2,2,6,5,2,4,1,2,3,2,0
10617,1,1,1,1,5,2,1,4,2,3,1,0
10617,1,2,2,3,1,4,3,3,2,3,1,1
10617,2,1,1,3,3,3,4,4,4,1,3,1
10617,2,2,2,4,2,1,4,3,1,3,1,0
10617,3,1,1,3,5,1,3,1,3,2,2,0
10617,3,2,2,2,2,4,2,3,2,2,2,1
10617,4,1,1,1,5,1,2,1,3,3,2,0
10617,4,2,2,4,5,4,1,4,2,1,1,1
10617,5,1,1,4,4,3,1,1,3,3,2,0
10617,5,2,2,4,4,3,2,4,1,2,1,1
10617,6,1,1,6,4,2,4,4,4,1,3,1
10617,6,2,2,2,4,5,1,1,3,1,3,0
10617,7,1,1,2,4,1,1,3,3,1,1,0
10617,7,2,2,5,2,4,1,2,1,3,3,1
10617,8,1,1,1,5,3,2,3,4,3,1,1
10617,8,2,2,1,4,5,3,2,2,1,2,0
10618,1,1,1,2,2,4,1,4,1,2,3,1
10618,1,2,2,5,3,3,1,2,4,3,2,0
10618,2,1,1,1,3,3,2,2,2,1,3,0
10618,2,2,2,4,5,3,2,3,4,1,1,1
10618,3,1,1,4,4,2,2,3,3,2,3,1
10618,3,2,2,3,2,3,4,3,4,2,1,0
10618,4,1,1,5,5,5,4,1,4,3,1,0
10618,4,2,2,2,5,2,2,3,3,1,3,1
10618,5,1,1,6,4,3,2,3,2,1,2,0
10618,5,2,2,5,2,3,1,4,4,3,2,1
10618,6,1,1,6,5,5,1,4,2,1,3,1
10618,6,2,2,6,4,1,1,1,3,3,1,0
10618,7,1,1,1,1,1,2,3,2,1,2,0
10618,7,2,2,6,1,4,1,1,1,3,3,1
10618,8,1,1,2,1,5,3,3,3,1,1,1
10618,8,2,2,2,5,5,2,4,2,3,1,0
10619,1,1,1,4,2,2,3,3,3,3,2,1
10619,1,2,2,3,1,5,2,3,2,1,1,0
10619,2,1,1,3,4,2,1,3,1,2,2,0
10619,2,2,2,5,3,4,3,3,4,2,1,1
10619,3,1,1,5,2,1,2,2,2,1,2,0
10619,3,2,2,1,1,5,3,4,4,3,1,1
10619,4,1,1,1,1,2,1,4,1,3,3,1
10619,4,2,2,3,5,1,4,4,1,3,1,0
10619,5,1,1,2,2,4,3,1,4,3,2,1
10619,5,2,2,2,2,3,4,3,1,1,1,0
10619,6,1,1,1,2,3,4,3,1,3,1,1
10619,6,2,2,1,4,1,3,2,3,3,3,0
10619,7,1,1,6,2,5,2,3,3,1,2,1
10619,7,2,2,1,5,4,2,1,4,1,2,0
10619,8,1,1,1,5,3,4,1,4,3,1,1
10619,8,2,2,6,5,3,4,3,1,1,3,0
10620,1,1,1,4,2,4,2,4,3,2,2,1
10620,1,2,2,2,2,3,2,2,1,2,1,0
10620,2,1,1,3,3,5,1,3,3,2,3,0
10620,2,2,2,1,5,4,2,1,2,1,1,1
10620,3,1,1,4,3,4,1,2,1,2,1,1
10620,3,2,2,6,4,2,3,4,2,2,1,0
10620,4,1,1,6,4,4,4,4,4,1,3,1
10620,4,2,2,2,4,2,3,1,1,2,3,0
10620,5,1,1,2,2,3,3,2,2,2,3,0
10620,5,2,2,5,3,4,4,4,4,2,1,1
10620,6,1,1,5,1,2,3,4,2,1,2,1
10620,6,2,2,1,2,2,2,3,3,2,3,0
10620,7,1,1,2,4,2,2,4,1,3,3,1
10620,7,2,2,1,1,1,1,1,3,3,1,0
10620,8,1,1,5,2,4,2,2,1,2,2,1
10620,8,2,2,6,4,3,4,1,4,1,3,0
10625,1,1,1,2,1,1,4,1,1,1,2,0
10625,1,2,2,3,3,3,3,4,3,2,1,1
10625,2,1,1,4,2,1,2,2,1,2,3,0
10625,2,2,2,1,5,5,3,1,4,1,2,1
10625,3,1,1,6,1,1,4,3,2,1,3,1
10625,3,2,2,3,5,1,1,4,3,1,2,0
10625,4,1,1,4,5,1,3,4,2,2,2,1
10625,4,2,2,2,1,2,1,4,1,1,2,0
10625,5,1,1,5,3,1,1,4,3,1,3,1
10625,5,2,2,6,4,2,1,1,1,3,1,0
10625,6,1,1,3,3,2,1,4,1,3,1,0
10625,6,2,2,5,3,4,4,3,1,2,1,1
10625,7,1,1,1,4,4,4,2,3,3,3,1
10625,7,2,2,6,3,1,1,3,1,3,3,0
10625,8,1,1,2,5,2,3,3,4,3,3,0
10625,8,2,2,4,1,2,4,4,2,2,1,1
10626,1,1,1,5,2,5,1,1,4,1,1,1
10626,1,2,2,4,4,2,1,4,2,2,3,0
10626,2,1,1,1,4,4,4,2,1,3,1,1
10626,2,2,2,6,1,1,1,1,1,3,2,0
10626,3,1,1,1,5,3,1,1,4,1,2,0
10626,3,2,2,1,5,5,1,4,1,3,2,1
10626,4,1,1,5,1,3,4,3,1,1,3,1
10626,4,2,2,5,5,3,1,4,4,1,2,0
10626,5,1,1,3,5,5,4,1,1,1,1,1
10626,5,2,2,2,4,1,3,3,4,1,3,0
10626,6,1,1,5,1,3,2,1,2,3,3,1
10626,6,2,2,3,5,5,3,2,2,1,1,0
10626,7,1,1,1,4,4,4,3,1,1,1,1
10626,7,2,2,4,3,2,2,2,1,3,2,0
10626,8,1,1,5,1,3,3,3,3,3,1,1
10626,8,2,2,2,2,1,4,1,1,2,2,0
10627,1,1,1,1,4,2,3,1,2,1,2,1
10627,1,2,2,3,1,4,2,4,2,2,1,0
10627,2,1,1,4,5,3,2,3,2,3,2,1
10627,2,2,2,5,2,1,2,3,4,1,2,0
10627,3,1,1,6,3,3,2,3,4,2,2,0
10627,3,2,2,3,4,2,4,1,1,2,3,1
10627,4,1,1,4,3,1,4,4,3,3,1,0
10627,4,2,2,6,5,5,3,1,2,2,2,1
10627,5,1,1,2,2,2,3,3,2,2,1,0
10627,5,2,2,5,5,1,1,3,4,3,2,1
10627,6,1,1,6,4,2,3,2,3,3,3,1
10627,6,2,2,3,3,3,2,3,2,1,1,0
10627,7,1,1,5,4,4,4,3,2,2,1,1
10627,7,2,2,2,3,3,2,2,3,1,3,0
10627,8,1,1,2,1,4,3,2,2,3,2,0
